"x"
"1"	5880
"2"	4245
"3"	5018
"4"	3891
"5"	4576
"6"	5123
"7"	5285
"8"	5232
"9"	5301
"10"	4722
"11"	5073
"12"	5391
"13"	4721
"14"	5279
"15"	5265
"16"	4715
"17"	5345
"18"	4994
"19"	4968
"20"	5222
"21"	5090
"22"	5349
"23"	5353
"24"	5181
"25"	5386
"26"	5245
"27"	5372
"28"	5230
"29"	5347
"30"	5423
"31"	5403
"32"	5506
"33"	5159
"34"	5477
"35"	5542
"36"	5187
"37"	5257
"38"	5063
"39"	5417
"40"	5523
"41"	5510
"42"	5422
"43"	5503
"44"	5546
"45"	5525
"46"	5460
"47"	5356
"48"	5398
"49"	5231
"50"	5381
"51"	5445
"52"	5580
"53"	5477
"54"	5492
"55"	5607
"56"	5732
"57"	5507
"58"	5470
"59"	5438
"60"	5546
"61"	5664
"62"	5688
"63"	5551
"64"	5504
"65"	5599
"66"	5622
"67"	5596
"68"	5478
"69"	5681
"70"	5470
"71"	5388
"72"	5623
"73"	5403
"74"	5595
"75"	5495
"76"	5572
"77"	5654
"78"	5560
"79"	5485
"80"	5618
"81"	5489
"82"	5666
"83"	5603
"84"	5611
"85"	5710
"86"	5718
"87"	5587
"88"	5455
"89"	5385
"90"	5504
"91"	5640
"92"	5515
"93"	5705
"94"	5721
"95"	5636
"96"	5649
"97"	5608
"98"	5691
"99"	5737
"100"	5723
"101"	5558
"102"	5703
"103"	5596
"104"	5568
"105"	5725
"106"	5687
"107"	5661
"108"	5542
"109"	5704
"110"	5721
"111"	5753
"112"	5718
"113"	5687
"114"	5652
"115"	5644
"116"	5650
"117"	5636
"118"	5627
"119"	5685
"120"	5712
"121"	5679
"122"	5675
"123"	5622
"124"	5749
"125"	5719
"126"	5644
"127"	5606
"128"	5715
"129"	5738
"130"	5656
"131"	5721
"132"	5619
"133"	5683
"134"	5743
"135"	5694
"136"	5708
"137"	5707
"138"	5752
"139"	5759
"140"	5666
"141"	5730
"142"	5757
"143"	5732
"144"	5738
"145"	5694
"146"	5609
"147"	5686
"148"	5664
"149"	5729
"150"	5769
"151"	5561
"152"	5728
"153"	5644
"154"	5635
"155"	5781
"156"	5776
"157"	5606
"158"	5684
"159"	5627
"160"	5767
"161"	5774
"162"	5766
"163"	5694
"164"	5727
"165"	5695
"166"	5581
"167"	5652
"168"	5772
"169"	5719
"170"	5732
"171"	5732
"172"	5667
"173"	5664
"174"	5663
"175"	5768
"176"	5696
"177"	5690
"178"	5734
"179"	5682
"180"	5622
"181"	5731
"182"	5729
"183"	5654
"184"	5685
"185"	5705
"186"	5693
"187"	5741
"188"	5788
"189"	5754
"190"	5611
"191"	5639
"192"	5711
"193"	5697
"194"	5749
"195"	5649
"196"	5689
"197"	5789
"198"	5716
"199"	5676
"200"	5711
"201"	5705
"202"	5639
"203"	5718
"204"	5675
"205"	5670
"206"	5720
"207"	5747
"208"	5730
"209"	5688
"210"	5749
"211"	5723
"212"	5752
"213"	5714
"214"	5799
"215"	5754
"216"	5735
"217"	5724
"218"	5600
"219"	5707
"220"	5789
"221"	5637
"222"	5742
"223"	5712
"224"	5756
"225"	5761
"226"	5562
"227"	5737
"228"	5700
"229"	5799
"230"	5758
"231"	5720
"232"	5726
"233"	5777
"234"	5589
"235"	5718
"236"	5782
"237"	5785
"238"	5766
"239"	5657
"240"	5697
"241"	5776
"242"	5741
"243"	5728
"244"	5639
"245"	5708
"246"	5708
"247"	5743
"248"	5671
"249"	5794
"250"	5775
"251"	5725
