"x"
"1"	5873
"2"	3077
"3"	3307
"4"	3935
"5"	4401
"6"	4606
"7"	4581
"8"	4448
"9"	4274
"10"	4098
"11"	3995
"12"	3837
"13"	3728
"14"	3584
"15"	3414
"16"	3334
"17"	3286
"18"	3302
"19"	3158
"20"	3249
"21"	3133
"22"	3156
"23"	3143
"24"	3105
"25"	3162
"26"	3105
"27"	3105
"28"	3097
"29"	3110
"30"	3191
"31"	3211
"32"	3229
"33"	3298
"34"	3396
"35"	3293
"36"	3319
"37"	3323
"38"	3347
"39"	3441
"40"	3464
"41"	3447
"42"	3511
"43"	3423
"44"	3563
"45"	3547
"46"	3593
"47"	3558
"48"	3616
"49"	3613
"50"	3642
"51"	3707
"52"	3755
"53"	3747
"54"	3744
"55"	3812
"56"	3855
"57"	3821
"58"	3828
"59"	3862
"60"	3825
"61"	3870
"62"	3913
"63"	3932
"64"	3919
"65"	3908
"66"	3904
"67"	3971
"68"	4022
"69"	3974
"70"	4056
"71"	4093
"72"	4117
"73"	4070
"74"	4104
"75"	4087
"76"	4117
"77"	4105
"78"	4097
"79"	4074
"80"	4107
"81"	4133
"82"	4130
"83"	4158
"84"	4077
"85"	4086
"86"	4136
"87"	4155
"88"	4212
"89"	4193
"90"	4195
"91"	4229
"92"	4205
"93"	4204
"94"	4159
"95"	4213
"96"	4202
"97"	4196
"98"	4194
"99"	4255
"100"	4284
"101"	4281
"102"	4302
"103"	4310
"104"	4274
"105"	4269
"106"	4300
"107"	4287
"108"	4267
"109"	4286
"110"	4252
"111"	4383
"112"	4379
"113"	4289
"114"	4299
"115"	4321
"116"	4332
"117"	4337
"118"	4299
"119"	4341
"120"	4330
"121"	4342
"122"	4323
"123"	4329
"124"	4335
"125"	4357
"126"	4420
"127"	4349
"128"	4371
"129"	4463
"130"	4440
"131"	4396
"132"	4379
"133"	4310
"134"	4325
"135"	4372
"136"	4379
"137"	4435
"138"	4385
"139"	4409
"140"	4395
"141"	4358
"142"	4393
"143"	4424
"144"	4393
"145"	4403
"146"	4384
"147"	4391
"148"	4385
"149"	4374
"150"	4436
"151"	4463
"152"	4366
"153"	4378
"154"	4400
"155"	4405
"156"	4383
"157"	4415
"158"	4404
"159"	4413
"160"	4384
"161"	4394
"162"	4428
"163"	4518
"164"	4512
"165"	4446
"166"	4456
"167"	4470
"168"	4486
"169"	4474
"170"	4442
"171"	4438
"172"	4556
"173"	4472
"174"	4452
"175"	4472
"176"	4474
"177"	4459
"178"	4435
"179"	4429
"180"	4396
"181"	4491
"182"	4500
"183"	4509
"184"	4409
"185"	4483
"186"	4481
"187"	4452
"188"	4518
"189"	4473
"190"	4499
"191"	4484
"192"	4490
"193"	4498
"194"	4535
"195"	4533
"196"	4478
"197"	4486
"198"	4482
"199"	4442
"200"	4494
"201"	4585
"202"	4558
"203"	4565
"204"	4523
"205"	4459
"206"	4511
"207"	4583
"208"	4604
"209"	4527
"210"	4530
"211"	4551
"212"	4589
"213"	4593
"214"	4663
"215"	4602
"216"	4565
"217"	4533
"218"	4566
"219"	4575
"220"	4550
"221"	4549
"222"	4555
"223"	4546
"224"	4529
"225"	4503
"226"	4557
"227"	4543
"228"	4540
"229"	4618
"230"	4642
"231"	4634
"232"	4574
"233"	4625
"234"	4631
"235"	4609
"236"	4614
"237"	4580
"238"	4560
"239"	4525
"240"	4588
"241"	4615
"242"	4634
"243"	4628
"244"	4568
"245"	4607
"246"	4600
"247"	4616
"248"	4672
"249"	4710
"250"	4690
"251"	4707
"252"	4696
"253"	4687
"254"	4638
"255"	4661
"256"	4695
"257"	4700
"258"	4642
"259"	4631
"260"	4573
"261"	4612
"262"	4604
"263"	4608
"264"	4633
"265"	4777
"266"	4713
"267"	4704
"268"	4702
"269"	4661
"270"	4710
"271"	4700
"272"	4705
"273"	4672
"274"	4667
"275"	4697
"276"	4691
"277"	4685
"278"	4694
"279"	4627
"280"	4684
"281"	4659
"282"	4633
"283"	4626
"284"	4700
"285"	4655
"286"	4700
"287"	4697
"288"	4666
"289"	4686
"290"	4711
"291"	4659
"292"	4651
"293"	4631
"294"	4655
"295"	4704
"296"	4703
"297"	4640
"298"	4670
"299"	4657
"300"	4663
"301"	4644
"302"	4695
"303"	4664
"304"	4631
"305"	4656
"306"	4692
"307"	4647
"308"	4679
"309"	4706
"310"	4651
"311"	4680
"312"	4709
"313"	4709
"314"	4701
"315"	4657
"316"	4635
"317"	4662
"318"	4649
"319"	4632
"320"	4696
"321"	4681
"322"	4727
"323"	4717
"324"	4757
"325"	4761
"326"	4748
"327"	4750
"328"	4743
"329"	4710
"330"	4696
"331"	4696
"332"	4689
"333"	4732
"334"	4692
"335"	4661
"336"	4683
"337"	4714
"338"	4742
"339"	4733
"340"	4710
"341"	4756
"342"	4744
"343"	4740
"344"	4706
"345"	4722
"346"	4715
"347"	4694
"348"	4681
"349"	4721
"350"	4760
"351"	4750
"352"	4732
"353"	4750
"354"	4743
"355"	4749
"356"	4761
"357"	4755
"358"	4728
"359"	4734
"360"	4732
"361"	4785
"362"	4786
"363"	4765
"364"	4763
"365"	4762
"366"	4764
"367"	4749
"368"	4727
"369"	4750
"370"	4744
"371"	4750
"372"	4720
"373"	4748
"374"	4741
"375"	4773
"376"	4785
"377"	4762
"378"	4782
"379"	4834
"380"	4824
"381"	4807
"382"	4779
"383"	4701
"384"	4702
"385"	4757
"386"	4781
"387"	4790
"388"	4775
"389"	4793
"390"	4772
"391"	4770
"392"	4778
"393"	4779
"394"	4758
"395"	4779
"396"	4760
"397"	4770
"398"	4757
"399"	4745
"400"	4770
"401"	4797
"402"	4734
"403"	4750
"404"	4732
"405"	4744
"406"	4733
"407"	4751
"408"	4734
"409"	4735
"410"	4715
"411"	4719
"412"	4756
"413"	4825
"414"	4829
"415"	4819
"416"	4818
"417"	4828
"418"	4822
"419"	4821
"420"	4806
"421"	4814
"422"	4863
"423"	4832
"424"	4817
"425"	4834
"426"	4817
"427"	4822
"428"	4787
"429"	4771
"430"	4721
"431"	4776
"432"	4795
"433"	4826
"434"	4786
"435"	4799
"436"	4785
"437"	4795
"438"	4829
"439"	4811
"440"	4834
"441"	4820
"442"	4823
"443"	4818
"444"	4835
"445"	4852
"446"	4846
"447"	4839
"448"	4847
"449"	4805
"450"	4827
"451"	4857
"452"	4835
"453"	4848
"454"	4832
"455"	4795
"456"	4816
"457"	4839
"458"	4838
"459"	4794
"460"	4812
"461"	4834
"462"	4863
"463"	4867
"464"	4907
"465"	4885
"466"	4856
"467"	4832
"468"	4841
"469"	4846
"470"	4833
"471"	4847
"472"	4841
"473"	4839
"474"	4835
"475"	4814
"476"	4817
"477"	4825
"478"	4791
"479"	4854
"480"	4870
"481"	4868
"482"	4841
"483"	4863
"484"	4865
"485"	4859
"486"	4872
"487"	4862
"488"	4849
"489"	4838
"490"	4850
"491"	4863
"492"	4878
"493"	4881
"494"	4848
"495"	4847
"496"	4858
"497"	4870
"498"	4879
"499"	4888
"500"	4894
"501"	4898
